,customer_id,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,discount_applied,previous_purchases,payment_method,frequency_of_purchases
2029,3095,22,Female,Scarf,Footwear,59.0,Georgia,M,Gray,Summer,2.7,False,False,9.0,Cash,Weekly
2030,1759,27,Male,Jacket,Accessories,56.0,Pennsylvania,M,Silver,Winter,4.3,False,False,17.0,Venmo,Bi-Weekly
2031,1735,31,Male,Blouse,Clothing,98.0,Missouri,L,Brown,Spring,3.1,False,False,16.0,PayPal,Quarterly
2032,98,21,Male,Dress,Footwear,92.0,Virginia,M,Teal,Winter,4.8,True,True,0.0,Cash,Annually
2033,82,67,Male,Scarf,Footwear,96.0,Virginia,L,Maroon,Summer,2.6,True,True,36.0,Credit Card,Every 3 Months
2034,1654,31,Male,Boots,Accessories,93.0,Colorado,L,Silver,Winter,3.0,False,True,29.0,Debit Card,Bi-Weekly
2035,829,24,Male,Sunglasses,Clothing,62.0,Nevada,M,Peach,Fall,3.79,True,True,0.0,PayPal,Bi-Weekly
2036,2145,47,Male,Hat,Footwear,23.0,Maryland,L,Orange,Winter,3.7,False,False,0.0,PayPal,Quarterly
2037,2377,21,Male,Coat,Accessories,94.0,Tennessee,XL,Cyan,Spring,4.1,False,False,5.0,Cash,Weekly
2038,2530,34,Male,Sweater,Accessories,62.0,Tennessee,M,Magenta,Spring,4.7,False,False,48.0,Bank Transfer,Monthly
2039,1482,64,Male,Sneakers,Clothing,33.0,Maryland,S,Gray,Spring,3.3,False,True,0.0,PayPal,Quarterly
2040,3016,37,Female,Shoes,Accessories,21.0,Wyoming,,Lavender,Spring,3.74,False,False,0.0,Bank Transfer,Bi-Weekly
2041,3070,62,Female,T-shirt,Clothing,73.0,Delaware,L,Magenta,Spring,4.6,False,False,17.0,Debit Card,Quarterly
2042,1637,58,Male,Pants,Footwear,22.0,North Dakota,,Green,Fall,3.82,False,True,49.0,Cash,Fortnightly
2043,2890,64,Female,Sweater,Accessories,43.0,Minnesota,M,Charcoal,Fall,3.3,False,False,21.0,Venmo,Annually
2044,1873,43,Male,Sneakers,Clothing,64.0,Alaska,M,Lavender,Summer,4.6,False,False,24.0,Credit Card,Monthly
2045,2040,35,Male,Handbag,Clothing,51.0,Minnesota,M,Olive,Spring,3.1,False,False,31.0,Debit Card,Bi-Weekly
2046,1738,42,Male,Jewelry,Accessories,98.0,Ohio,L,Gray,Summer,4.2,False,False,50.0,Venmo,Bi-Weekly
2047,2675,40,Female,Blouse,Accessories,55.5974025974026,Florida,S,Charcoal,Fall,3.3,False,False,15.0,Cash,Every 3 Months
2048,93,61,Male,Sweater,Outerwear,87.0,Texas,M,Olive,Winter,4.4,True,True,13.0,Venmo,Every 3 Months
2049,2245,35,Male,Pants,Clothing,37.0,South Carolina,M,Gold,Summer,4.8,False,False,22.0,PayPal,Annually
2050,3272,35,Female,Handbag,Clothing,55.0,Nevada,XL,Magenta,Spring,4.4,False,False,0.0,Credit Card,Weekly
2051,1262,20,Male,Belt,Clothing,29.0,Connecticut,L,Maroon,Summer,3.75,False,True,2.0,Credit Card,Fortnightly
2052,1225,62,Male,Jewelry,Clothing,50.0,Illinois,M,Yellow,Summer,3.7,False,True,18.0,Venmo,Weekly
2053,817,26,Male,Hoodie,Clothing,24.0,Illinois,L,Cyan,Summer,3.9,True,True,24.0,Debit Card,Monthly
2054,897,69,Male,Blouse,Accessories,29.0,Arkansas,M,Lavender,Spring,4.7,True,True,38.0,Cash,Fortnightly
2055,2391,65,Male,Backpack,Clothing,64.0,Arizona,XL,Yellow,Winter,4.6,False,False,24.0,Debit Card,Fortnightly
2056,2163,60,Male,Sandals,Clothing,48.0,Oregon,S,Black,Summer,2.7,False,False,32.0,PayPal,Weekly
2057,3679,56,Female,Shoes,Clothing,45.0,Texas,S,Beige,Fall,3.5,False,False,0.0,Bank Transfer,Fortnightly
2058,3034,22,Female,Shoes,Clothing,56.0,Alabama,L,Orange,Spring,2.6,False,False,9.0,PayPal,Weekly
2059,3181,18,Female,Shirt,Accessories,61.39333333333333,Montana,L,Turquoise,Fall,3.79,False,False,46.0,PayPal,Weekly
2060,3108,65,Female,Shirt,Clothing,31.0,Hawaii,L,Gray,Winter,3.79,False,False,0.0,Credit Card,Bi-Weekly
2061,2625,19,Male,Pants,Clothing,59.0,South Dakota,M,Indigo,Summer,3.3,False,False,19.0,Credit Card,Annually
2062,2239,40,Male,Coat,Footwear,84.0,Florida,L,Beige,Winter,3.8,False,False,18.0,Debit Card,Weekly
2063,1183,37,Male,Dress,Accessories,21.0,New Mexico,M,Maroon,Spring,3.8,False,True,45.0,PayPal,Quarterly
2064,3439,26,Female,Hoodie,Clothing,71.0,Kentucky,M,Violet,Fall,3.0,False,False,33.0,Credit Card,Monthly
2065,2850,56,Female,Socks,Outerwear,25.0,New Hampshire,M,Gold,Spring,4.1,False,False,27.0,PayPal,Bi-Weekly
2066,83,19,Male,Sunglasses,Clothing,28.0,Georgia,S,Olive,Spring,4.0,True,True,21.0,Credit Card,Every 3 Months
2067,1390,59,Male,Sunglasses,Accessories,72.0,Illinois,,Orange,Fall,2.6,False,True,8.0,Debit Card,Fortnightly
2068,1283,24,Male,Jewelry,Clothing,68.0,New Hampshire,L,Violet,Winter,3.0,False,True,20.0,Venmo,Monthly
2069,526,51,Male,Dress,Outerwear,37.0,Iowa,M,Cyan,Spring,3.2,True,True,41.0,Debit Card,Monthly
2070,3797,40,Female,Hat,Clothing,81.0,Utah,M,Lavender,Fall,3.69,False,False,47.0,Bank Transfer,Quarterly
2071,2103,23,Male,Jacket,Accessories,59.2962962962963,Idaho,M,Brown,Spring,3.78,False,False,23.0,Cash,Monthly
2072,2102,49,Male,Shorts,Clothing,23.0,Oregon,M,Blue,Winter,3.6,False,False,0.0,Bank Transfer,Bi-Weekly
2073,2468,27,Male,Shirt,Clothing,72.0,New Jersey,M,Lavender,Spring,3.6,False,False,28.0,Credit Card,Annually
2074,155,41,Male,Scarf,Clothing,61.090225563909776,Oklahoma,M,Charcoal,Fall,3.6,True,True,21.0,Venmo,Quarterly
2075,462,18,Male,T-shirt,Footwear,93.0,Ohio,M,Yellow,Winter,3.9,True,True,20.0,Venmo,Weekly
2076,332,31,Male,Pants,Clothing,98.0,Florida,L,Beige,Fall,3.82,True,True,46.0,PayPal,Quarterly
2077,945,54,Male,Handbag,Accessories,56.5,Indiana,S,Gray,Spring,4.8,True,True,39.0,Cash,Bi-Weekly
2078,3841,30,Female,Shorts,Clothing,42.0,Idaho,M,Turquoise,Spring,3.7,False,False,5.0,Venmo,Fortnightly
2079,2781,33,Female,Pants,Footwear,70.0,Ohio,M,Charcoal,Winter,4.1,False,False,29.0,PayPal,Fortnightly
2080,192,64,Male,Jacket,Accessories,76.0,Utah,M,Gray,Fall,3.9,True,True,29.0,Cash,Every 3 Months
2081,2729,26,Female,Shorts,Clothing,28.0,Florida,M,Pink,Winter,4.0,False,False,17.0,Debit Card,Weekly
2082,194,36,Male,Pants,Accessories,100.0,North Dakota,S,Silver,Fall,3.0,True,True,0.0,Venmo,Annually
2083,2789,56,Female,Backpack,Footwear,92.0,Rhode Island,,Olive,Summer,3.1,False,False,2.0,Credit Card,Annually
2084,2927,64,Female,Shoes,Accessories,82.0,Maryland,M,Gray,Winter,4.8,False,False,9.0,Cash,Weekly
2085,3555,39,Female,Sunglasses,Clothing,55.0,Louisiana,M,Indigo,Spring,3.79,False,False,5.0,Credit Card,Fortnightly
2086,3622,38,Female,Jeans,Footwear,32.0,New Jersey,XL,Silver,Summer,4.0,False,False,5.0,Cash,Fortnightly
2087,2793,54,Female,Socks,Clothing,44.0,Kentucky,L,Violet,Winter,3.2,False,False,11.0,Credit Card,Weekly
2088,1635,28,Male,Hat,Outerwear,60.36923076923077,South Carolina,S,Orange,Summer,3.6,False,True,30.0,Cash,Every 3 Months
2089,2434,54,Male,Scarf,Clothing,73.0,Oregon,M,Blue,Spring,3.4,False,False,0.0,Cash,Bi-Weekly
2090,1487,25,Male,T-shirt,Footwear,62.5,Idaho,S,Yellow,Spring,5.0,False,True,23.0,Venmo,Every 3 Months
2091,3082,64,Female,Dress,Footwear,60.19285714285714,Vermont,,Pink,Winter,4.9,False,False,11.0,Credit Card,Weekly
2092,1922,47,Male,Hat,Clothing,36.0,Michigan,M,Green,Fall,3.5,False,False,13.0,Venmo,Annually
2093,527,51,Male,Boots,Clothing,52.0,New Jersey,S,Red,Winter,4.9,True,True,0.0,Cash,Monthly
2094,719,22,Male,Dress,Clothing,22.0,Florida,M,Peach,Summer,4.6,True,True,25.0,Bank Transfer,Annually
2095,3747,53,Female,Skirt,Outerwear,59.634328358208954,Idaho,XL,Cyan,Summer,2.6,False,False,49.0,PayPal,Monthly
2096,3520,31,Female,Jacket,Clothing,66.0,Wisconsin,M,White,Winter,3.7,False,False,14.0,Bank Transfer,Fortnightly
2097,3786,64,Female,Hat,Clothing,94.0,New Hampshire,L,Lavender,Winter,3.8,False,False,6.0,Cash,Monthly
2098,1523,38,Male,Sweater,Clothing,72.0,Tennessee,L,Yellow,Spring,4.8,False,True,5.0,Debit Card,Monthly
2099,503,59,Male,Sweater,Clothing,30.0,South Carolina,S,Cyan,Fall,2.8,True,True,8.0,PayPal,Fortnightly
2100,236,43,Male,Gloves,Accessories,89.0,New Jersey,M,Cyan,Winter,3.7,True,True,31.0,Debit Card,Quarterly
2101,2618,31,Male,Coat,Clothing,60.00735294117647,Idaho,S,Maroon,Spring,4.8,False,False,29.0,Bank Transfer,Annually
2102,3725,30,Female,Sunglasses,Accessories,71.0,Colorado,L,Green,Winter,3.1,False,False,18.0,Bank Transfer,Annually
2103,1984,59,Male,T-shirt,Accessories,62.5,Georgia,M,Pink,Summer,2.6,False,False,0.0,Debit Card,Quarterly
2104,1156,67,Male,Backpack,Clothing,53.0,Tennessee,S,Red,Fall,2.6,False,True,47.0,PayPal,Quarterly
2106,3256,57,Female,Hat,Clothing,40.0,New Jersey,M,Black,Fall,2.8,False,False,36.0,Bank Transfer,Monthly
2107,2398,37,Male,Hat,Accessories,26.0,West Virginia,L,Black,Fall,2.9,False,False,41.0,Venmo,Monthly
2108,738,47,Male,Hat,Accessories,24.0,Nebraska,M,Teal,Spring,3.6,True,True,28.0,PayPal,Annually
2109,153,30,Male,Hoodie,Clothing,85.0,South Carolina,S,Brown,Summer,4.3,True,True,42.0,Venmo,Annually
2110,1766,68,Male,Belt,Clothing,56.13846153846154,New Mexico,,Orange,Spring,3.75,False,False,41.0,Venmo,Quarterly
2111,1784,42,Male,Socks,Accessories,59.9485294117647,Ohio,L,Lavender,Winter,3.3,False,False,30.0,Credit Card,Monthly
2112,3888,40,Female,Belt,Clothing,34.0,Kansas,M,Charcoal,Spring,2.7,False,False,1.0,Credit Card,Quarterly
2114,712,64,Male,Skirt,Footwear,60.0,New Hampshire,M,Maroon,Spring,3.5,True,True,13.0,Bank Transfer,Bi-Weekly
2115,216,62,Male,Handbag,Accessories,64.0,New Jersey,S,Orange,Spring,2.8,True,True,0.0,PayPal,Bi-Weekly
2116,3312,29,Female,Scarf,Accessories,52.0,Florida,L,Blue,Summer,4.0,False,False,18.0,Bank Transfer,Annually
2117,3620,44,Female,Belt,Accessories,75.0,North Carolina,S,Magenta,Winter,4.9,False,False,50.0,Venmo,Weekly
2118,3642,51,Female,Jeans,Outerwear,45.0,New York,M,Cyan,Fall,2.7,False,False,39.0,Bank Transfer,Every 3 Months
2119,2620,68,Male,Blouse,Clothing,40.0,Connecticut,L,Indigo,Winter,3.9,False,False,47.0,Credit Card,Weekly
2120,2432,34,Male,Pants,Clothing,62.476190476190474,Alabama,S,Olive,Fall,3.4,False,False,0.0,Bank Transfer,Every 3 Months
2121,1374,18,Male,Handbag,Accessories,40.0,Virginia,L,Turquoise,Winter,2.6,False,True,6.0,Cash,Quarterly
2122,1697,31,Male,Hoodie,Accessories,69.0,West Virginia,S,Turquoise,Spring,4.0,False,False,7.0,Credit Card,Bi-Weekly
2123,3773,44,Female,Jacket,Clothing,26.0,New Hampshire,L,Yellow,Fall,3.1,False,False,35.0,Cash,Annually
2124,3532,54,Female,Shoes,Footwear,52.0,North Dakota,,Violet,Winter,3.74,False,False,23.0,Cash,Quarterly
2125,2869,45,Female,Handbag,Accessories,49.0,Colorado,M,Black,Winter,2.6,False,False,42.0,PayPal,Every 3 Months
2126,1449,64,Male,Hoodie,Footwear,95.0,West Virginia,M,Black,Summer,3.6,False,True,11.0,Credit Card,Every 3 Months
2127,2857,65,Female,Sneakers,Outerwear,48.0,Iowa,M,Indigo,Winter,3.5,False,False,31.0,Credit Card,Monthly
2128,2665,22,Female,Jeans,Accessories,84.0,Illinois,L,Silver,Winter,3.2,False,False,37.0,PayPal,Weekly
2129,1815,32,Male,Handbag,Clothing,92.0,Montana,,White,Summer,3.8,False,False,24.0,Cash,Quarterly
2130,1426,59,Male,Jacket,Outerwear,40.0,Wyoming,S,White,Winter,3.7,False,True,39.0,Credit Card,Annually
2131,1652,59,Male,Pants,Outerwear,80.0,Texas,M,Blue,Winter,3.9,False,True,0.0,Debit Card,Monthly
2132,2880,62,Female,Dress,Clothing,57.0,North Dakota,XL,Turquoise,Winter,4.9,False,False,0.0,Venmo,Annually
2133,182,32,Male,Backpack,Clothing,61.0,Massachusetts,M,Beige,Summer,4.7,True,True,4.0,Bank Transfer,Weekly
2134,3155,27,Female,Jacket,Accessories,55.0,Connecticut,M,Gold,Winter,4.4,False,False,32.0,Cash,Quarterly
2136,802,25,Male,Handbag,Accessories,29.0,New Mexico,L,Blue,Fall,4.9,True,True,12.0,Credit Card,Fortnightly
2137,3144,68,Female,Jeans,Clothing,22.0,Arizona,,Purple,Summer,2.9,False,False,26.0,Cash,Quarterly
2138,1022,55,Male,Hat,Outerwear,51.0,Massachusetts,S,Lavender,Winter,4.9,True,True,39.0,PayPal,Weekly
2139,2510,19,Male,Sweater,Clothing,48.0,Washington,M,Black,Spring,4.4,False,False,9.0,Bank Transfer,Quarterly
2140,2051,35,Male,Sneakers,Accessories,96.0,Mississippi,M,Teal,Summer,3.4,False,False,10.0,Debit Card,Annually
2141,3279,59,Female,Handbag,Clothing,70.0,Montana,M,Black,Summer,3.3,False,False,18.0,Bank Transfer,Weekly
2142,864,49,Male,Shorts,Footwear,41.0,Vermont,M,Cyan,Summer,3.9,True,True,0.0,PayPal,Fortnightly
2143,165,59,Male,Sneakers,Accessories,65.0,Delaware,S,Purple,Spring,3.83,True,True,5.0,Credit Card,Fortnightly
2144,409,34,Male,Pants,Footwear,66.0,Alabama,L,White,Spring,3.4,True,True,36.0,Cash,Fortnightly
2145,3631,65,Female,Sunglasses,Accessories,73.0,Oklahoma,M,Lavender,Winter,4.8,False,False,29.0,Cash,Weekly
2146,1640,41,Male,Shirt,Accessories,65.0,Missouri,,Blue,Summer,3.3,False,True,0.0,PayPal,Annually
2147,2035,61,Male,T-shirt,Clothing,30.0,Alabama,M,Peach,Spring,3.85,False,False,27.0,PayPal,Monthly
2148,1592,18,Male,Jacket,Clothing,100.0,South Dakota,L,Gold,Winter,3.78,False,True,24.0,PayPal,Annually
2150,1440,25,Male,Socks,Footwear,48.0,New Mexico,M,Magenta,Summer,4.8,False,True,25.0,Cash,Fortnightly
2151,1243,56,Male,Hat,Clothing,27.0,Nevada,M,Lavender,Summer,4.0,False,True,15.0,Bank Transfer,Quarterly
2152,99,20,Male,Skirt,Clothing,67.0,New York,XL,Teal,Spring,2.6,True,True,20.0,Bank Transfer,Annually
2153,1322,59,Male,Blouse,Clothing,84.0,Missouri,L,Orange,Winter,3.7,False,True,45.0,Bank Transfer,Every 3 Months
2154,918,69,Male,Scarf,Clothing,64.0,Missouri,M,Maroon,Spring,3.7,True,True,11.0,Bank Transfer,Quarterly
2155,1696,54,Male,T-shirt,Accessories,95.0,Nebraska,,Yellow,Fall,3.85,False,False,1.0,PayPal,Fortnightly
2156,547,62,Male,Skirt,Clothing,74.0,New Mexico,M,Brown,Winter,3.4,True,True,45.0,Venmo,Bi-Weekly
2157,317,36,Male,Belt,Accessories,22.0,California,,Charcoal,Fall,3.3,True,True,46.0,Venmo,Monthly
2158,2685,46,Female,Jewelry,Clothing,45.0,Washington,M,Gray,Summer,4.7,False,False,42.0,Credit Card,Bi-Weekly
2159,3674,32,Female,Blouse,Clothing,28.0,Rhode Island,M,Pink,Summer,4.2,False,False,31.0,Bank Transfer,Fortnightly
2160,3134,58,Female,Gloves,Clothing,68.0,Arkansas,M,Orange,Spring,4.1,False,False,29.0,Cash,Bi-Weekly
2161,2248,34,Male,Backpack,Accessories,60.37301587301587,Florida,L,Teal,Summer,4.4,False,False,18.0,Venmo,Annually
2162,249,47,Male,Pants,Accessories,100.0,Pennsylvania,M,Blue,Winter,4.8,True,True,0.0,PayPal,Weekly
2163,755,36,Male,Shirt,Accessories,41.0,North Carolina,L,Pink,Spring,2.9,True,True,3.0,Debit Card,Quarterly
2164,41,69,Male,Belt,Accessories,76.0,Louisiana,L,Beige,Winter,4.6,True,True,31.0,Debit Card,Quarterly
2165,122,19,Male,Scarf,Clothing,61.090225563909776,Virginia,M,Olive,Winter,4.2,True,True,11.0,Cash,Fortnightly
2166,1420,43,Male,Boots,Accessories,75.0,Montana,M,Orange,Summer,2.6,False,True,4.0,Debit Card,Quarterly
2167,2259,24,Male,Handbag,Clothing,71.0,Ohio,L,Cyan,Winter,4.3,False,False,44.0,Credit Card,Every 3 Months
2168,2862,66,Female,Sweater,Outerwear,54.0,Maryland,M,Teal,Fall,3.4,False,False,0.0,Credit Card,Monthly
2169,2202,39,Male,Hat,Clothing,25.0,Ohio,L,Peach,Spring,4.9,False,False,10.0,Venmo,Annually
2170,3557,70,Female,Sneakers,Clothing,88.0,Arizona,M,Brown,Fall,4.2,False,False,43.0,Cash,Bi-Weekly
2171,685,63,Male,T-shirt,Accessories,82.0,Alabama,M,Yellow,Summer,4.7,True,True,42.0,Debit Card,Monthly
2172,643,64,Male,Shoes,Clothing,25.0,Arkansas,L,Red,Spring,2.8,True,True,14.0,Debit Card,Bi-Weekly
2173,2411,48,Male,Sneakers,Footwear,58.89763779527559,Wisconsin,M,Maroon,Summer,3.7,False,False,46.0,PayPal,Monthly
2174,1500,19,Male,Sunglasses,Footwear,85.0,Georgia,S,Olive,Fall,3.4,False,True,0.0,Credit Card,Every 3 Months
2175,2542,33,Male,Sweater,Accessories,58.0,Washington,M,Silver,Spring,2.7,False,False,0.0,Venmo,Every 3 Months
2176,2053,45,Male,Pants,Accessories,48.0,New Hampshire,M,Gray,Winter,3.7,False,False,30.0,Bank Transfer,Annually
2178,1015,28,Male,Sweater,Footwear,97.0,Ohio,M,Violet,Summer,3.0,True,True,36.0,Debit Card,Fortnightly
2179,3302,36,Female,Gloves,Clothing,58.0,Oklahoma,XL,Charcoal,Summer,2.5,False,False,0.0,Credit Card,Fortnightly
2180,2971,24,Female,Scarf,Accessories,74.0,Kansas,M,White,Winter,3.74,False,False,44.0,Credit Card,Bi-Weekly
2181,247,35,Male,Sunglasses,Accessories,86.0,Nevada,XL,Beige,Spring,3.79,True,True,20.0,Venmo,Bi-Weekly
2182,2832,34,Female,Sunglasses,Clothing,53.0,Virginia,L,Pink,Winter,5.0,False,False,4.0,Credit Card,Weekly
2183,3597,28,Female,Pants,Clothing,83.0,South Carolina,M,Charcoal,Spring,4.3,False,False,44.0,Cash,Fortnightly
2184,718,21,Male,Hoodie,Clothing,90.0,Alaska,L,Green,Spring,4.2,True,True,7.0,Venmo,Every 3 Months
2185,2389,21,Male,Sneakers,Clothing,68.0,Alabama,M,Peach,Fall,4.1,False,False,10.0,Debit Card,Annually
2186,2668,48,Female,Dress,Footwear,47.0,Maryland,M,Orange,Summer,4.1,False,False,31.0,Cash,Fortnightly
2187,61,50,Male,Blouse,Clothing,37.0,Idaho,L,Brown,Summer,4.0,True,True,17.0,Cash,Weekly
2188,321,66,Male,Jeans,Accessories,72.0,Kansas,L,White,Summer,4.9,True,True,28.0,Debit Card,Quarterly
2189,1622,68,Male,Sneakers,Accessories,46.0,Ohio,L,Gray,Summer,3.9,False,True,38.0,Debit Card,Fortnightly
2190,146,24,Male,Shorts,Accessories,95.0,Missouri,M,Teal,Fall,3.68,True,True,0.0,Debit Card,Quarterly
2191,235,20,Male,Skirt,Accessories,39.0,South Dakota,S,Silver,Summer,3.7,True,True,24.0,Credit Card,Weekly
2192,2138,27,Male,Sunglasses,Clothing,51.0,Indiana,XL,Purple,Winter,4.6,False,False,20.0,Credit Card,Every 3 Months
2193,3053,48,Female,Backpack,Footwear,60.37301587301587,Maine,XL,Olive,Spring,4.5,False,False,7.0,Bank Transfer,Fortnightly
2194,3081,69,Female,Sweater,Clothing,42.0,Colorado,L,Yellow,Spring,4.1,False,False,5.0,Cash,Bi-Weekly
2195,3488,25,Female,Jeans,Footwear,24.0,West Virginia,L,Beige,Fall,2.9,False,False,0.0,Bank Transfer,Annually
2196,1681,61,Male,Shorts,Footwear,37.0,Louisiana,M,Olive,Summer,3.68,False,False,6.0,Credit Card,Annually
2197,871,66,Male,Boots,Clothing,60.674418604651166,West Virginia,M,Blue,Fall,2.5,True,True,6.0,Bank Transfer,Bi-Weekly
2198,1011,54,Male,Socks,Clothing,24.0,South Dakota,,Gray,Spring,4.7,True,True,37.0,Credit Card,Fortnightly
2199,3656,20,Female,Sweater,Clothing,27.0,Wyoming,M,Yellow,Fall,2.9,False,False,4.0,Credit Card,Bi-Weekly
2200,1733,45,Male,Blouse,Accessories,50.0,Rhode Island,S,Charcoal,Winter,2.6,False,False,36.0,Cash,Every 3 Months
2201,1367,45,Male,Blouse,Accessories,40.0,Iowa,M,Magenta,Fall,3.1,False,True,10.0,Credit Card,Fortnightly
2202,3852,50,Female,Shoes,Accessories,83.0,Montana,M,Pink,Summer,3.9,False,False,24.0,Debit Card,Annually
2203,384,50,Male,Jacket,Accessories,77.0,West Virginia,S,Magenta,Fall,2.9,True,True,6.0,PayPal,Quarterly
2204,69,57,Male,Hoodie,Accessories,46.0,Utah,L,Silver,Summer,3.9,True,True,21.0,Cash,Every 3 Months
2205,75,49,Male,Dress,Accessories,58.0,Indiana,L,Violet,Spring,4.5,True,True,3.0,Cash,Monthly
2206,2533,55,Male,Sneakers,Clothing,58.89763779527559,Nebraska,S,Charcoal,Summer,2.6,False,False,0.0,Debit Card,Weekly
2207,2218,35,Male,Handbag,Accessories,27.0,Indiana,XL,Red,Fall,2.6,False,False,42.0,Bank Transfer,Fortnightly
2208,3157,18,Female,Jacket,Clothing,50.0,Montana,M,Black,Winter,3.1,False,False,18.0,Cash,Monthly
2209,1291,67,Male,Blouse,Clothing,35.0,Maryland,M,Indigo,Spring,3.4,False,True,3.0,PayPal,Annually
2210,3891,35,Female,Pants,Clothing,81.0,Nebraska,XL,Green,Winter,2.6,False,False,0.0,Debit Card,Annually
2212,2580,65,Male,Handbag,Clothing,20.0,Minnesota,M,Purple,Summer,3.7,False,False,40.0,Venmo,Weekly
2213,457,50,Male,T-shirt,Clothing,96.0,North Carolina,S,Indigo,Fall,4.0,True,True,33.0,Credit Card,Quarterly
2214,2399,65,Male,Handbag,Outerwear,56.5,Florida,M,Orange,Winter,4.3,False,False,44.0,Bank Transfer,Fortnightly
2215,3294,19,Female,T-shirt,Outerwear,91.0,West Virginia,M,Gold,Spring,3.5,False,False,47.0,Credit Card,Fortnightly
2216,3036,69,Female,Belt,Accessories,64.0,Kentucky,M,Gold,Spring,4.5,False,False,18.0,Cash,Bi-Weekly
2217,635,36,Male,T-shirt,Footwear,62.5,Ohio,M,Teal,Summer,3.9,True,True,46.0,PayPal,Weekly
2218,2538,44,Male,Shirt,Outerwear,49.0,Maine,M,Purple,Summer,4.1,False,False,30.0,PayPal,Fortnightly
2219,2581,43,Male,Handbag,Clothing,29.0,Massachusetts,S,Turquoise,Summer,3.6,False,False,13.0,Bank Transfer,Quarterly
2220,2791,34,Female,Shoes,Clothing,63.0,Maine,M,Black,Spring,4.5,False,False,0.0,Debit Card,Annually
2221,1933,42,Male,Socks,Clothing,36.0,Maryland,M,White,Spring,5.0,False,False,47.0,Credit Card,Every 3 Months
2222,592,47,Male,Sandals,Accessories,60.52205882352941,Kentucky,L,Olive,Fall,4.2,True,True,6.0,Debit Card,Bi-Weekly
2223,406,41,Male,Socks,Clothing,74.0,South Carolina,S,Silver,Summer,3.8,True,True,15.0,Cash,Annually
2224,725,37,Male,Skirt,Clothing,79.0,New Hampshire,XL,Green,Fall,4.7,True,True,36.0,Venmo,Every 3 Months
2225,1315,42,Male,Sunglasses,Footwear,67.0,Missouri,,Magenta,Summer,3.4,False,True,49.0,Debit Card,Annually
2226,505,42,Male,Sunglasses,Footwear,22.0,Missouri,M,Maroon,Winter,3.9,True,True,26.0,PayPal,Annually
2227,449,32,Male,Sweater,Accessories,23.0,Missouri,M,Yellow,Summer,3.4,True,True,0.0,Bank Transfer,Fortnightly
2228,2806,18,Female,Hoodie,Accessories,59.74626865671642,Nevada,S,Black,Fall,4.3,False,False,48.0,Cash,Quarterly
2229,2556,24,Male,Skirt,Clothing,74.0,Idaho,M,Gray,Fall,3.5,False,False,23.0,Credit Card,Weekly
2230,953,36,Male,Handbag,Accessories,56.5,Idaho,S,Red,Fall,3.1,True,True,28.0,PayPal,Monthly
2231,3021,23,Female,Sandals,Clothing,60.52205882352941,Arkansas,S,Charcoal,Fall,2.8,False,False,48.0,Venmo,Every 3 Months
2232,329,48,Male,Shirt,Outerwear,50.0,Florida,M,Yellow,Fall,2.8,True,True,9.0,Credit Card,Weekly
2233,1442,34,Male,Belt,Clothing,25.0,Nebraska,S,Turquoise,Summer,3.4,False,True,3.0,Venmo,Every 3 Months
2234,3362,47,Female,Jacket,Footwear,26.0,Florida,M,Silver,Spring,4.1,False,False,47.0,Credit Card,Bi-Weekly
2235,2083,41,Male,Scarf,Clothing,89.0,Arkansas,M,Yellow,Summer,2.9,False,False,28.0,Venmo,Every 3 Months
2237,234,19,Male,Gloves,Clothing,83.0,Arizona,XL,Yellow,Fall,4.5,True,True,27.0,Bank Transfer,Every 3 Months
2238,2809,49,Female,Sandals,Clothing,62.0,Tennessee,M,Beige,Spring,3.9,False,False,45.0,PayPal,Every 3 Months
2239,1012,43,Male,Skirt,Accessories,25.0,Montana,L,Indigo,Spring,2.9,True,True,32.0,Debit Card,Fortnightly
2240,3533,61,Female,Shorts,Clothing,68.0,Connecticut,L,Indigo,Fall,4.6,False,False,12.0,Credit Card,Annually
2241,403,31,Male,Handbag,Accessories,78.0,California,L,Cyan,Fall,3.0,True,True,26.0,PayPal,Monthly
2242,3492,22,Female,Scarf,Clothing,28.0,Maine,M,Orange,Winter,4.3,False,False,15.0,Cash,Monthly
2243,49,42,Male,Blouse,Clothing,55.0,Nevada,M,Orange,Summer,2.7,True,True,0.0,Cash,Monthly
2244,2540,33,Male,Scarf,Footwear,73.0,Massachusetts,M,Purple,Fall,4.1,False,False,24.0,Cash,Bi-Weekly
2245,3702,46,Female,Jacket,Footwear,66.0,New Mexico,M,Charcoal,Spring,3.78,False,False,36.0,Cash,Annually
2246,1268,47,Male,Socks,Clothing,83.0,Oregon,S,Gray,Spring,2.7,False,True,41.0,Cash,Weekly
2247,1403,62,Male,Sneakers,Accessories,21.0,North Dakota,L,White,Summer,3.1,False,True,47.0,PayPal,Monthly
2248,1296,30,Male,Blouse,Footwear,60.0,New Mexico,M,Olive,Fall,2.8,False,True,50.0,PayPal,Weekly
2249,371,59,Male,Sandals,Accessories,34.0,Oregon,M,Olive,Winter,3.4,True,True,13.0,PayPal,Weekly
2250,2744,61,Female,Sneakers,Accessories,94.0,New Jersey,S,Beige,Fall,4.1,False,False,17.0,Venmo,Quarterly
